roundId,timestamp,price,next_price,label
55340232221131933984,1770383025,66552.62720082,67121.92,1
55340232221131934062,1770385217,67121.92,66922.85483404,0
55340232221131934140,1770387563,66922.85483404,68462.7,1
55340232221131934218,1770389611,68462.7,68106.842,0
55340232221131934296,1770391603,68106.842,68726.08,1
55340232221131934374,1770393719,68726.08,69680.360319,1
55340232221131934452,1770395957,69680.360319,70182.2653204,1
55340232221131934530,1770398117,70182.2653204,70760.51430869,1
55340232221131934608,1770400285,70760.51430869,69427.87034836,0
55340232221131934686,1770402445,69427.87034836,69953.24820534,1
55340232221131934764,1770404801,69953.24820534,70408.07213095,1
55340232221131934842,1770407201,70408.07213095,70506.664,1
55340232221131934920,1770409657,70506.664,69982.62416,0
55340232221131934998,1770412095,69982.62416,70361.14490324,1
